,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
1997,MH.410,Utrik Atoll,Utrik Atoll,410,MHL
1998,MH.420,Wotho Atoll,Wotho Atoll,420,MHL
1999,MH.430,Wotje Atoll,Wotje Atoll,430,MHL
2000,MH.110,Jabat Island,Jabat Island,110,MHL
2001,MH.130,Jemo Island,Jemo Island,130,MHL
2002,MH.140,Kili Island,Kili Island,140,MHL
2003,MH.170,Lib Island,Lib Island,170,MHL
2004,MH.310,Mejit Island,Mejit Island,310,MHL
2005,MK.E9,Valandovo,Valandovo,E9,MKD
2006,MK.86,Resen,Resen,86,MKD
2007,MK.51,Kratovo,Kratovo,51,MKD
2008,MK.78,Pehchevo,Pehchevo,78,MKD
2009,MK.72,Novo Selo,Novo Selo,72,MKD
2010,MK.11,Bosilovo,Bosilovo,11,MKD
2011,MK.A9,Vasilevo,Vasilevo,A9,MKD
2012,MK.E5,Dojran,Dojran,E5,MKD
2013,MK.08,Bogdanci,Bogdanci,08,MKD
2014,MK.47,Konche,Konche,47,MKD
2015,MK.62,Makedonska Kamenica,Makedonska Kamenica,62,MKD
2016,MK.C6,Zrnovci,Zrnovci,C6,MKD
2017,MK.40,Karbinci,Karbinci,40,MKD
2018,MK.25,Demir Kapija,Demir Kapija,25,MKD
2019,MK.87,Rosoman,Rosoman,87,MKD
2020,MK.35,Gradsko,Gradsko,35,MKD
2021,MK.60,Lozovo,Lozovo,60,MKD
2022,MK.19,Češinovo-Obleševo,Cesinovo-Oblesevo,19,MKD
2023,MK.E1,Novaci,Novaci,E1,MKD
2024,MK.04,Berovo,Berovo,04,MKD
2025,MK.06,Bitola,Bitola,06,MKD
2026,MK.D9,Mogila,Mogila,D9,MKD
2027,MK.01,Arachinovo,Arachinovo,01,MKD
2028,MK.C7,Bogovinje,Bogovinje,C7,MKD
2029,MK.12,Brvenica,Brvenica,12,MKD
2030,MK.C9,Chashka,Chashka,C9,MKD
2031,MK.18,Centar Zhupa,Centar Zhupa,18,MKD
2032,MK.20,Chucher Sandevo,Chucher Sandevo,20,MKD
2033,MK.D2,Debar,Debar,D2,MKD
2034,MK.22,Delchevo,Delchevo,22,MKD
2035,MK.D3,Demir Hisar,Demir Hisar,D3,MKD
2036,MK.28,Dolneni,Dolneni,28,MKD
2037,MK.33,Gevgelija,Gevgelija,33,MKD
2038,MK.D4,Gostivar,Gostivar,D4,MKD
2039,MK.36,Ilinden,Ilinden,36,MKD
2040,MK.D5,Jegunovce,Jegunovce,D5,MKD
2041,MK.D6,Kavadarci,Kavadarci,D6,MKD
2042,MK.43,Kichevo,Kichevo,43,MKD
2043,MK.46,Kochani,Kochani,46,MKD
2044,MK.52,Kriva Palanka,Kriva Palanka,52,MKD
2045,MK.53,Krivogashtani,Krivogashtani,53,MKD
2046,MK.54,Krushevo,Krushevo,54,MKD
2047,MK.D7,Kumanovo,Kumanovo,D7,MKD
2048,MK.59,Lipkovo,Lipkovo,59,MKD
2049,MK.D8,Makedonski Brod,Makedonski Brod,D8,MKD
2050,MK.69,Negotino,Negotino,69,MKD
2051,MK.E2,Ohrid,Ohrid,E2,MKD
2052,MK.79,Petrovec,Petrovec,79,MKD
2053,MK.80,Plasnica,Plasnica,80,MKD
2054,MK.E3,Prilep,Prilep,E3,MKD
2055,MK.83,Probishtip,Probishtip,83,MKD
2056,MK.84,Radovish,Radovish,84,MKD
2057,MK.85,Rankovce,Rankovce,85,MKD
2058,MK.E4,Mavrovo and Rostuša,Mavrovo and Rostusa,E4,MKD
2059,MK.92,Sopište,Sopiste,92,MKD
2060,MK.97,Staro Nagorichane,Staro Nagorichane,97,MKD
2061,MK.98,Shtip,Shtip,98,MKD
2062,MK.E6,Struga,Struga,E6,MKD
2063,MK.E7,Strumica,Strumica,E7,MKD
2064,MK.A2,Studenichani,Studenichani,A2,MKD
2065,MK.A4,Sveti Nikole,Sveti Nikole,A4,MKD
2066,MK.A5,Tearce,Tearce,A5,MKD
2067,MK.E8,Tetovo,Tetovo,E8,MKD
2068,MK.F1,Veles,Veles,F1,MKD
2069,MK.B3,Vevchani,Vevchani,B3,MKD
2070,MK.B4,Vinica,Vinica,B4,MKD
2071,MK.B7,Vrapchishte,Vrapchishte,B7,MKD
2072,MK.C2,Zelenikovo,Zelenikovo,C2,MKD
2073,MK.C3,Zhelino,Zhelino,C3,MKD
2074,MK.F5,Debarca,Debarca,F5,MKD
2075,MK.F6,Grad Skopje,Grad Skopje,F6,MKD
2076,ML.08,Tombouctou,Tombouctou,08,MLI
2077,ML.06,Sikasso,Sikasso,06,MLI
2078,ML.05,Ségou,Segou,05,MLI
2079,ML.04,Mopti,Mopti,04,MLI
2080,ML.07,Koulikoro,Koulikoro,07,MLI
2081,ML.03,Kayes,Kayes,03,MLI
2082,ML.09,Gao,Gao,09,MLI
2083,ML.01,Bamako,Bamako,01,MLI
2084,ML.10,Kidal,Kidal,10,MLI
2085,ML.12070575,Taoudénit,Taoudenit,12070575,MLI
2086,ML.12070577,Ménaka,Menaka,12070577,MLI
2087,MM.12,Tanintharyi Region,Tanintharyi Region,12,MMR
2088,MM.11,Shan State,Shan State,11,MMR
2089,MM.10,Sagaing Region,Sagaing Region,10,MMR
2090,MM.17,Yangon,Yangon,17,MMR
2091,MM.01,Rakhine,Rakhine,01,MMR
2092,MM.16,Bago Region,Bago Region,16,MMR
2093,MM.13,Mon,Mon,13,MMR
2094,MM.08,Mandalay Region,Mandalay Region,08,MMR
2095,MM.15,Magway,Magway,15,MMR
2096,MM.06,Kayah State,Kayah State,06,MMR
2097,MM.05,Kayin State,Kayin State,05,MMR
2098,MM.04,Kachin State,Kachin State,04,MMR
2099,MM.03,Ayeyarwady,Ayeyarwady,03,MMR
2100,MM.02,Chin State,Chin State,02,MMR
2101,MM.18,Nay Pyi Taw,Nay Pyi Taw,18,MMR
2102,MN.19,Uvs Province,Uvs Province,19,MNG
2103,MN.12,Hovd,Hovd,12,MNG
2104,MN.10,Govi-Altai Province,Govi-Altai Province,10,MNG
2105,MN.09,Dzabkhan,Dzabkhan,09,MNG
2106,MN.03,Bayan-Ölgii Province,Bayan-OElgii Province,03,MNG
2107,MN.02,Bayanhongor,Bayanhongor,02,MNG
2108,MN.20,Ulaanbaatar,Ulaanbaatar,20,MNG
2109,MN.18,Central Aimak,Central Aimak,18,MNG
2110,MN.17,Sühbaatar,Suhbaatar,17,MNG
2111,MN.16,Selenge Province,Selenge Province,16,MNG
2112,MN.15,Övörhangay,OEvoerhangay,15,MNG
2113,MN.14,Ömnögovĭ,OEmnoegovi,14,MNG
2114,MN.13,Khövsgöl Province,Khoevsgoel Province,13,MNG
2115,MN.11,Hentiy,Hentiy,11,MNG
2116,MN.08,Middle Govĭ,Middle Govi,08,MNG
2117,MN.07,East Gobi Aymag,East Gobi Aymag,07,MNG
2118,MN.06,East Aimak,East Aimak,06,MNG
2119,MN.21,Bulgan,Bulgan,21,MNG
2120,MN.01,Arkhangai Province,Arkhangai Province,01,MNG
2121,MN.23,Darhan Uul,Darhan Uul,23,MNG
2122,MN.24,Govĭ-Sumber,Govi-Sumber,24,MNG
2123,MN.25,Orhon,Orhon,25,MNG
2124,MO.11875154,Nossa Senhora de Fátima,Nossa Senhora de Fatima,11875154,MAC
2125,MO.11875155,Santo António,Santo Antonio,11875155,MAC
2126,MO.11875156,São Lázaro,Sao Lazaro,11875156,MAC
2127,MO.11875157,Sé,Se,11875157,MAC
2128,MO.11875158,São Lourenço,Sao Lourenco,11875158,MAC
2129,MO.11875159,Nossa Senhora do Carmo,Nossa Senhora do Carmo,11875159,MAC
2130,MO.11875160,Cotai,Cotai,11875160,MAC
2131,MO.11875161,São Francisco Xavier,Sao Francisco Xavier,11875161,MAC
2132,MP.100,Rota,Rota,100,MNP
2133,MP.110,Saipan,Saipan,110,MNP
2134,MP.120,Tinian,Tinian,120,MNP
2135,MP.085,Northern Islands,Northern Islands,085,MNP
2136,MQ.MQ,Martinique,Martinique,MQ,MTQ
2137,MR.06,Trarza,Trarza,06,MRT
2138,MR.11,Tiris Zemmour,Tiris Zemmour,11,MRT
2139,MR.09,Tagant,Tagant,09,MRT
2140,MR.12,Inchiri,Inchiri,12,MRT
2141,MR.02,Hodh El Gharbi,Hodh El Gharbi,02,MRT
2142,MR.01,Hodh Ech Chargi,Hodh Ech Chargi,01,MRT
2143,MR.10,Guidimaka,Guidimaka,10,MRT
2144,MR.04,Gorgol,Gorgol,04,MRT
2145,MR.08,Dakhlet Nouadhibou,Dakhlet Nouadhibou,08,MRT
2146,MR.05,Brakna,Brakna,05,MRT
2147,MR.03,Assaba,Assaba,03,MRT
2148,MR.07,Adrar,Adrar,07,MRT
2149,MR.13,Nouakchott Ouest,Nouakchott Ouest,13,MRT
2150,MR.14,Nouakchott Nord,Nouakchott Nord,14,MRT
2151,MR.15,Nouakchott Sud,Nouakchott Sud,15,MRT
2152,MS.03,Saint Peter,Saint Peter,03,MSR
2153,MS.02,Saint Georges,Saint Georges,02,MSR
2154,MS.01,Saint Anthony,Saint Anthony,01,MSR
2155,MT.01,Attard,Attard,01,MLT
2156,MT.02,Balzan,Balzan,02,MLT
2157,MT.03,Il-Birgu,Il-Birgu,03,MLT
2158,MT.04,Birkirkara,Birkirkara,04,MLT
2159,MT.05,Birżebbuġa,Birzebbuga,05,MLT
2160,MT.06,Bormla,Bormla,06,MLT
2161,MT.07,Dingli,Dingli,07,MLT
2162,MT.08,Il-Fgura,Il-Fgura,08,MLT
2163,MT.09,Floriana,Floriana,09,MLT
2164,MT.10,Il-Fontana,Il-Fontana,10,MLT
2165,MT.11,Għajnsielem,Ghajnsielem,11,MLT
2166,MT.12,L-Għarb,L-Gharb,12,MLT
2167,MT.13,Ħal Għargħur,Hal Gharghur,13,MLT
2168,MT.14,L-Għasri,L-Ghasri,14,MLT
2169,MT.15,Ħal Għaxaq,Hal Ghaxaq,15,MLT
2170,MT.16,Il-Gudja,Il-Gudja,16,MLT
2171,MT.17,Il-Gżira,Il-Gzira,17,MLT
2172,MT.18,Il-Ħamrun,Il-Hamrun,18,MLT
2173,MT.19,L-Iklin,L-Iklin,19,MLT
2174,MT.20,L-Imdina,L-Imdina,20,MLT
2175,MT.21,L-Imġarr,L-Imgarr,21,MLT
2176,MT.22,L-Imqabba,L-Imqabba,22,MLT
2177,MT.23,L-Imsida,L-Imsida,23,MLT
2178,MT.24,Mtarfa,Mtarfa,24,MLT
2179,MT.25,Senglea,Senglea,25,MLT
2180,MT.26,Il-Kalkara,Il-Kalkara,26,MLT
2181,MT.27,Ta’ Kerċem,Ta' Kercem,27,MLT
2182,MT.28,Kirkop,Kirkop,28,MLT
2183,MT.29,Lija,Lija,29,MLT
2184,MT.30,Luqa,Luqa,30,MLT
2185,MT.31,Il-Marsa,Il-Marsa,31,MLT
2186,MT.32,Marsaskala,Marsaskala,32,MLT
2187,MT.33,Marsaxlokk,Marsaxlokk,33,MLT
2188,MT.34,Il-Mellieħa,Il-Mellieha,34,MLT
2189,MT.35,Il-Mosta,Il-Mosta,35,MLT
2190,MT.36,Il-Munxar,Il-Munxar,36,MLT
2191,MT.37,In-Nadur,In-Nadur,37,MLT
2192,MT.38,In-Naxxar,In-Naxxar,38,MLT
2193,MT.39,Paola,Paola,39,MLT
2194,MT.40,Pembroke,Pembroke,40,MLT
2195,MT.41,Tal-Pietà,Tal-Pieta,41,MLT
2196,MT.42,Il-Qala,Il-Qala,42,MLT
2197,MT.43,Qormi,Qormi,43,MLT
2198,MT.44,Il-Qrendi,Il-Qrendi,44,MLT
2199,MT.45,Ir-Rabat,Ir-Rabat,45,MLT
2200,MT.46,Victoria,Victoria,46,MLT
2201,MT.47,Safi,Safi,47,MLT
2202,MT.48,Saint John,Saint John,48,MLT
2203,MT.49,Saint Julian,Saint Julian,49,MLT
2204,MT.50,Saint Lawrence,Saint Lawrence,50,MLT
2205,MT.51,Saint Lucia,Saint Lucia,51,MLT
2206,MT.52,Saint Paul’s Bay,Saint Paul's Bay,52,MLT
2207,MT.53,Saint Venera,Saint Venera,53,MLT
2208,MT.54,Sannat,Sannat,54,MLT
2209,MT.55,Is-Siġġiewi,Is-Siggiewi,55,MLT
2210,MT.56,Tas-Sliema,Tas-Sliema,56,MLT
2211,MT.57,Is-Swieqi,Is-Swieqi,57,MLT
2212,MT.58,Tarxien,Tarxien,58,MLT
2213,MT.59,Ta’ Xbiex,Ta' Xbiex,59,MLT
2214,MT.61,Ix-Xagħra,Ix-Xaghra,61,MLT
2215,MT.62,Ix-Xewkija,Ix-Xewkija,62,MLT
2216,MT.63,Ix-Xgħajra,Ix-Xghajra,63,MLT
2217,MT.64,Ħaż-Żabbar,Haz-Zabbar,64,MLT
2218,MT.65,Ħaż-Żebbuġ,Haz-Zebbug,65,MLT
2219,MT.66,Iż-Żebbuġ,Iz-Zebbug,66,MLT
2220,MT.67,Iż-Żejtun,Iz-Zejtun,67,MLT
2221,MT.68,Iż-Żurrieq,Iz-Zurrieq,68,MLT
2222,MT.60,Valletta,Valletta,60,MLT
2223,MU.21,Agalega Islands,Agalega Islands,21,MUS
2224,MU.20,Savanne,Savanne,20,MUS
2225,MU.19,Rivière du Rempart,Riviere du Rempart,19,MUS
2226,MU.18,Port Louis,Port Louis,18,MUS
2227,MU.17,Plaines Wilhems,Plaines Wilhems,17,MUS
2228,MU.16,Pamplemousses,Pamplemousses,16,MUS
2229,MU.15,Moka,Moka,15,MUS
2230,MU.14,Grand Port,Grand Port,14,MUS
2231,MU.13,Flacq,Flacq,13,MUS
2232,MU.12,Black River,Black River,12,MUS
2233,MU.22,Cargados Carajos,Cargados Carajos,22,MUS
2234,MU.23,Rodrigues,Rodrigues,23,MUS
2235,MV.47,Vaavu Atholhu,Vaavu Atholhu,47,MDV
2236,MV.46,Thaa Atholhu,Thaa Atholhu,46,MDV
2237,MV.45,Shaviyani Atholhu,Shaviyani Atholhu,45,MDV
2238,MV.01,Seenu,Seenu,01,MDV
2239,MV.44,Raa Atoll,Raa Atoll,44,MDV
2240,MV.43,Noonu Atoll,Noonu Atoll,43,MDV
2241,MV.42,Gnyaviyani Atoll,Gnyaviyani Atoll,42,MDV
2242,MV.41,Meemu Atholhu,Meemu Atholhu,41,MDV
2243,MV.39,Faadhippolhu Atoll,Faadhippolhu Atoll,39,MDV
2244,MV.05,Laamu,Laamu,05,MDV
2245,MV.38,Kaafu Atoll,Kaafu Atoll,38,MDV
2246,MV.37,Haa Dhaalu Atholhu,Haa Dhaalu Atholhu,37,MDV
2247,MV.36,Haa Alifu Atholhu,Haa Alifu Atholhu,36,MDV
2248,MV.35,Gaafu Dhaalu Atoll,Gaafu Dhaalu Atoll,35,MDV
2249,MV.34,Gaafu Alif Atoll,Gaafu Alif Atoll,34,MDV
2250,MV.33,Faafu Atholhu,Faafu Atholhu,33,MDV
2251,MV.32,Dhaalu Atholhu,Dhaalu Atholhu,32,MDV
2252,MV.31,Baa Atholhu,Baa Atholhu,31,MDV
2253,MV.30,Northern Ari Atoll,Northern Ari Atoll,30,MDV
2254,MV.40,Male,Male,40,MDV
2255,MV.10346475,Southern Ari Atoll,Southern Ari Atoll,10346475,MDV
2256,MW.S,Southern Region,Southern Region,S,MWI
2257,MW.N,Northern Region,Northern Region,N,MWI
2258,MW.C,Central Region,Central Region,C,MWI
2259,MX.31,Yucatán,Yucatan,31,MEX
2260,MX.30,Veracruz,Veracruz,30,MEX
2261,MX.29,Tlaxcala,Tlaxcala,29,MEX
2262,MX.28,Tamaulipas,Tamaulipas,28,MEX
2263,MX.27,Tabasco,Tabasco,27,MEX
2264,MX.23,Quintana Roo,Quintana Roo,23,MEX
2265,MX.22,Querétaro,Queretaro,22,MEX
2266,MX.21,Puebla,Puebla,21,MEX
2267,MX.20,Oaxaca,Oaxaca,20,MEX
2268,MX.19,Nuevo León,Nuevo Leon,19,MEX
2269,MX.17,Morelos,Morelos,17,MEX
2270,MX.15,México,Mexico,15,MEX
2271,MX.13,Hidalgo,Hidalgo,13,MEX
2272,MX.12,Guerrero,Guerrero,12,MEX
2273,MX.09,Mexico City,Mexico City,09,MEX
2274,MX.05,Chiapas,Chiapas,05,MEX
2275,MX.04,Campeche,Campeche,04,MEX
2276,MX.32,Zacatecas,Zacatecas,32,MEX
2277,MX.26,Sonora,Sonora,26,MEX
2278,MX.25,Sinaloa,Sinaloa,25,MEX
2279,MX.24,San Luis Potosí,San Luis Potosi,24,MEX
2280,MX.18,Nayarit,Nayarit,18,MEX
2281,MX.16,Michoacán,Michoacan,16,MEX
2282,MX.14,Jalisco,Jalisco,14,MEX
2283,MX.11,Guanajuato,Guanajuato,11,MEX
2284,MX.10,Durango,Durango,10,MEX
2285,MX.08,Colima,Colima,08,MEX
2286,MX.07,Coahuila,Coahuila,07,MEX
2287,MX.06,Chihuahua,Chihuahua,06,MEX
2288,MX.03,Baja California Sur,Baja California Sur,03,MEX
2289,MX.02,Baja California,Baja California,02,MEX
2290,MX.01,Aguascalientes,Aguascalientes,01,MEX
2291,MY.04,Melaka,Melaka,04,MYS
2292,MY.13,Terengganu,Terengganu,13,MYS
2293,MY.12,Selangor,Selangor,12,MYS
2294,MY.11,Sarawak,Sarawak,11,MYS
2295,MY.16,Sabah,Sabah,16,MYS
2296,MY.08,Perlis,Perlis,08,MYS
2297,MY.07,Perak,Perak,07,MYS
2298,MY.06,Pahang,Pahang,06,MYS
2299,MY.05,Negeri Sembilan,Negeri Sembilan,05,MYS
2300,MY.03,Kelantan,Kelantan,03,MYS
2301,MY.14,Kuala Lumpur,Kuala Lumpur,14,MYS
2302,MY.09,Penang,Penang,09,MYS
2303,MY.02,Kedah,Kedah,02,MYS
2304,MY.01,Johor,Johor,01,MYS
2305,MY.15,Labuan,Labuan,15,MYS
2306,MY.17,Putrajaya,Putrajaya,17,MYS
2307,MZ.09,Zambezia Province,Zambezia Province,09,MOZ
2308,MZ.08,Tete,Tete,08,MOZ
2309,MZ.05,Sofala,Sofala,05,MOZ
2310,MZ.07,Niassa Province,Niassa Province,07,MOZ
2311,MZ.06,Nampula,Nampula,06,MOZ
2312,MZ.04,Maputo Province,Maputo Province,04,MOZ
2313,MZ.10,Manica,Manica,10,MOZ
2314,MZ.03,Inhambane Province,Inhambane Province,03,MOZ
2315,MZ.02,Gaza Province,Gaza Province,02,MOZ
2316,MZ.01,Cabo Delgado Province,Cabo Delgado Province,01,MOZ
2317,MZ.11,Maputo City,Maputo City,11,MOZ
2318,NA.28,Zambezi Region,Zambezi Region,28,NAM
2319,NA.21,Khomas Region,Khomas Region,21,NAM
2320,NA.29,Erongo Region,Erongo Region,29,NAM
2321,NA.30,Hardap Region,Hardap Region,30,NAM
2322,NA.31,Karas Region,Karas Region,31,NAM
2323,NA.32,Kunene Region,Kunene Region,32,NAM
2324,NA.33,Ohangwena Region,Ohangwena Region,33,NAM
2325,NA.35,Omaheke Region,Omaheke Region,35,NAM
2326,NA.36,Omusati Region,Omusati Region,36,NAM
2327,NA.37,Oshana Region,Oshana Region,37,NAM
2328,NA.38,Oshikoto Region,Oshikoto Region,38,NAM
2329,NA.39,Otjozondjupa Region,Otjozondjupa Region,39,NAM
2330,NA.40,Kavango East,Kavango East,40,NAM
2331,NA.41,Kavango West,Kavango West,41,NAM
2332,NC.02,South Province,South Province,02,NCL
2333,NC.01,North Province,North Province,01,NCL
2334,NC.03,Loyalty Islands,Loyalty Islands,03,NCL
2335,NE.07,Zinder Region,Zinder Region,07,NER
2336,NE.06,Tahoua Region,Tahoua Region,06,NER
2337,NE.04,Maradi Region,Maradi Region,04,NER
2338,NE.03,Dosso Region,Dosso Region,03,NER
2339,NE.02,Diffa,Diffa,02,NER
2340,NE.01,Agadez,Agadez,01,NER
2341,NE.09,Tillabéri Region,Tillaberi Region,09,NER
2342,NE.08,Niamey,Niamey,08,NER
2343,NG.51,Sokoto,Sokoto,51,NGA
2344,NG.50,Rivers State,Rivers State,50,NGA
2345,NG.49,Plateau State,Plateau State,49,NGA
2346,NG.32,Oyo State,Oyo State,32,NGA
2347,NG.48,Ondo State,Ondo State,48,NGA
2348,NG.16,Ogun State,Ogun State,16,NGA
2349,NG.31,Niger State,Niger State,31,NGA
2350,NG.05,Lagos,Lagos,05,NGA
2351,NG.30,Kwara State,Kwara State,30,NGA
2352,NG.24,Katsina State,Katsina State,24,NGA
2353,NG.29,Kano State,Kano State,29,NGA
2354,NG.23,Kaduna State,Kaduna State,23,NGA
2355,NG.28,Imo State,Imo State,28,NGA
2356,NG.22,Cross River State,Cross River State,22,NGA
2357,NG.27,Borno State,Borno State,27,NGA
2358,NG.26,Benue State,Benue State,26,NGA
2359,NG.46,Bauchi,Bauchi,46,NGA
2360,NG.25,Anambra,Anambra,25,NGA
2361,NG.21,Akwa Ibom State,Akwa Ibom State,21,NGA
2362,NG.11,FCT,FCT,11,NGA
2363,NG.45,Abia State,Abia State,45,NGA
2364,NG.36,Delta,Delta,36,NGA
2365,NG.35,Adamawa,Adamawa,35,NGA
2366,NG.37,Edo State,Edo State,37,NGA
2367,NG.47,Enugu State,Enugu State,47,NGA
2368,NG.39,Jigawa State,Jigawa State,39,NGA
2369,NG.52,Bayelsa State,Bayelsa State,52,NGA
2370,NG.53,Ebonyi State,Ebonyi State,53,NGA
2371,NG.54,Ekiti State,Ekiti State,54,NGA
2372,NG.55,Gombe State,Gombe State,55,NGA
2373,NG.56,Nasarawa State,Nasarawa State,56,NGA
2374,NG.57,Zamfara State,Zamfara State,57,NGA
2375,NG.40,Kebbi,Kebbi,40,NGA
2376,NG.41,Kogi State,Kogi State,41,NGA
2377,NG.42,Osun State,Osun State,42,NGA
2378,NG.43,Taraba State,Taraba State,43,NGA
2379,NG.44,Yobe State,Yobe State,44,NGA
2380,NI.15,Rivas Department,Rivas Department,15,NIC
2381,NI.14,Río San Juan Department,Rio San Juan Department,14,NIC
2382,NI.13,Nueva Segovia Department,Nueva Segovia Department,13,NIC
2383,NI.12,Matagalpa Department,Matagalpa Department,12,NIC
2384,NI.11,Masaya Department,Masaya Department,11,NIC
2385,NI.10,Managua Department,Managua Department,10,NIC
2386,NI.09,Madriz Department,Madriz Department,09,NIC
2387,NI.08,León Department,Leon Department,08,NIC
2388,NI.07,Jinotega Department,Jinotega Department,07,NIC
2389,NI.06,Granada Department,Granada Department,06,NIC
2390,NI.05,Estelí Department,Esteli Department,05,NIC
2391,NI.04,Chontales Department,Chontales Department,04,NIC
2392,NI.03,Chinandega Department,Chinandega Department,03,NIC
2393,NI.02,Carazo Department,Carazo Department,02,NIC
2394,NI.01,Boaco Department,Boaco Department,01,NIC
2395,NI.17,North Caribbean Coast,North Caribbean Coast,17,NIC
2396,NI.18,South Caribbean Coast,South Caribbean Coast,18,NIC
2397,NL.11,South Holland,South Holland,11,NLD
2398,NL.10,Zeeland,Zeeland,10,NLD
2399,NL.09,Utrecht,Utrecht,09,NLD
2400,NL.15,Overijssel,Overijssel,15,NLD
2401,NL.07,North Holland,North Holland,07,NLD
2402,NL.06,North Brabant,North Brabant,06,NLD
2403,NL.05,Limburg,Limburg,05,NLD
2404,NL.04,Groningen,Groningen,04,NLD
2405,NL.03,Gelderland,Gelderland,03,NLD
2406,NL.02,Friesland,Friesland,02,NLD
2407,NL.01,Drenthe,Drenthe,01,NLD
2408,NL.16,Flevoland,Flevoland,16,NLD
2409,NO.05,Finnmark,Finnmark,05,NOR
2410,NO.20,Vestfold,Vestfold,20,NOR
2411,NO.18,Troms,Troms,18,NOR
2412,NO.17,Telemark,Telemark,17,NOR
2413,NO.14,Rogaland,Rogaland,14,NOR
2414,NO.13,Østfold,Ostfold,13,NOR
2415,NO.12,Oslo,Oslo,12,NOR
2416,NO.09,Nordland,Nordland,09,NOR
2417,NO.08,Møre og Romsdal,More og Romsdal,08,NOR
2418,NO.04,Buskerud,Buskerud,04,NOR
2419,NO.01,Akershus,Akershus,01,NOR
2420,NO.21,Trøndelag,Trondelag,21,NOR
2421,NO.42,Agder,Agder,42,NOR
2422,NO.34,Innlandet,Innlandet,34,NOR
2423,NO.46,Vestland,Vestland,46,NOR
2424,NP.1,Koshi,Koshi,1,NPL
2425,NP.2,Madhesh,Madhesh,2,NPL
2426,NP.3,Bagmati Province,Bagmati Province,3,NPL
2427,NP.4,Province 4,Province 4,4,NPL
2428,NP.5,Lumbini Province,Lumbini Province,5,NPL
2429,NP.6,Karnali Pradesh,Karnali Pradesh,6,NPL
2430,NP.7,Sudurpashchim Pradesh,Sudurpashchim Pradesh,7,NPL
2431,NR.14,Yaren District,Yaren District,14,NRU
2432,NR.13,Uaboe District,Uaboe District,13,NRU
2433,NR.12,Nibok District,Nibok District,12,NRU
2434,NR.11,Meneng District,Meneng District,11,NRU
2435,NR.10,Ijuw District,Ijuw District,10,NRU
2436,NR.09,Ewa District,Ewa District,09,NRU
2437,NR.08,Denigomodu District,Denigomodu District,08,NRU
2438,NR.07,Buada District,Buada District,07,NRU
2439,NR.06,Boe District,Boe District,06,NRU
2440,NR.05,Baiti District,Baiti District,05,NRU
2441,NR.04,Anibare District,Anibare District,04,NRU
2442,NR.03,Anetan District,Anetan District,03,NRU
2443,NR.02,Anabar District,Anabar District,02,NRU
2444,NR.01,Aiwo District,Aiwo District,01,NRU
2445,NZ.G2,Wellington Region,Wellington Region,G2,NZL
2446,NZ.F3,Manawatu-Wanganui,Manawatu-Wanganui,F3,NZL
2447,NZ.G1,Waikato Region,Waikato Region,G1,NZL
2448,NZ.TAS,Tasman District,Tasman District,TAS,NZL
2449,NZ.F9,Taranaki Region,Taranaki Region,F9,NZL
2450,NZ.F8,Southland,Southland,F8,NZL
2451,NZ.E8,Bay of Plenty,Bay of Plenty,E8,NZL
2452,NZ.F6,Northland,Northland,F6,NZL
2453,NZ.F4,Marlborough,Marlborough,F4,NZL
2454,NZ.F2,Hawke's Bay Region,Hawke's Bay Region,F2,NZL
2455,NZ.F1,Gisborne,Gisborne,F1,NZL
2456,NZ.E9,Canterbury,Canterbury,E9,NZL
2457,NZ.E7,Auckland,Auckland,E7,NZL
2458,NZ.10,Chatham Islands,Chatham Islands,10,NZL
2459,NZ.F5,Nelson Region,Nelson Region,F5,NZL
2460,NZ.F7,Otago,Otago,F7,NZL
2461,NZ.G3,West Coast,West Coast,G3,NZL
2462,OM.01,Ad Dakhiliyah,Ad Dakhiliyah,01,OMN
2463,OM.02,Al Batinah South,Al Batinah South,02,OMN
2464,OM.03,Al Wusta Governorate,Al Wusta Governorate,03,OMN
2465,OM.04,Southeastern Governorate,Southeastern Governorate,04,OMN
2466,OM.09,Ad Dhahirah,Ad Dhahirah,09,OMN
2467,OM.06,Muscat,Muscat,06,OMN
2468,OM.07,Musandam Governorate,Musandam Governorate,07,OMN
2469,OM.08,Dhofar,Dhofar,08,OMN
2470,OM.10,Al Buraimi,Al Buraimi,10,OMN
2471,OM.12,Northeastern Governorate,Northeastern Governorate,12,OMN
2472,OM.11,Al Batinah North,Al Batinah North,11,OMN
2473,PA.10,Veraguas Province,Veraguas Province,10,PAN
2474,PA.09,Guna Yala,Guna Yala,09,PAN
2475,PA.08,Panamá,Panama,08,PAN
2476,PA.07,Los Santos Province,Los Santos Province,07,PAN
2477,PA.06,Herrera Province,Herrera Province,06,PAN
2478,PA.05,Darién,Darien,05,PAN
2479,PA.04,Colón,Colon,04,PAN
2480,PA.03,Coclé,Cocle,03,PAN
2481,PA.02,Chiriquí Province,Chiriqui Province,02,PAN
2482,PA.01,Bocas del Toro Province,Bocas del Toro Province,01,PAN
2483,PA.11,Emberá,Embera,11,PAN
2484,PA.12,Ngöbe-Buglé Comarca,Ngoebe-Bugle Comarca,12,PAN
2485,PA.13,Panamá Oeste Province,Panama Oeste Province,13,PAN
2486,PA.NT,Naso Tjër Di,Naso Tjer Di,NT,PAN
